Time [s], Distance [m]
77.371715, 1.709970
77.415734, 1.709970
77.565449, 1.809333
77.619568, 1.809333
77.665541, 1.809333
77.765386, 1.831805
77.817006, 1.831805
77.866515, 1.931321
77.915772, 1.931321
77.973316, 1.931321
78.020530, 1.931321
78.115613, 2.029340
78.169338, 2.029340
78.215657, 2.029340
78.317528, 2.128464
78.366425, 2.128464
78.419421, 2.128464
78.515738, 2.304110
78.566148, 2.304110
78.615570, 2.304110
78.721792, 2.402010
78.766761, 2.402010
78.815652, 2.425060
78.865613, 2.425060
78.915767, 2.425060
78.965499, 2.623023
79.017505, 2.623023
79.067760, 2.623023
79.215665, 2.699930
79.265456, 2.699930
79.317827, 2.699930
79.465517, 2.798422
79.515598, 2.798422
79.566687, 2.798422
79.716734, 2.896388
79.765566, 2.896388
79.815995, 2.919426
79.868858, 2.919426
79.915966, 2.919426
79.969146, 2.919426
80.015822, 3.017960
80.065512, 3.017960
80.115942, 3.017960
80.166209, 3.116050
80.220101, 3.116050
80.268427, 3.116050
80.365506, 3.279237
80.418457, 3.279237
80.465484, 3.279237
80.519631, 3.279237
80.615515, 3.309460
80.667338, 3.309460
80.765682, 3.479357
80.818547, 3.479357
80.865488, 3.503034
80.915645, 3.503034
80.974009, 3.503034
81.015538, 3.599234
81.065511, 3.599234
81.115520, 3.599234
81.271981, 3.766261
81.315820, 3.766261
81.415641, 3.789269
81.465425, 3.789269
81.531627, 3.789269
81.566480, 3.789269
81.668010, 3.954682
81.716770, 3.954682
81.771700, 3.977845
81.815782, 3.977845
81.865552, 3.977845
81.919422, 3.977845
81.965465, 3.977845
82.016431, 4.071568
82.065744, 4.071568
82.117209, 4.071568
82.165482, 4.165211
82.220513, 4.165211
82.265646, 4.165211
82.315666, 4.257567
82.367942, 4.257567
82.415708, 4.257567
82.467940, 4.257567
82.568454, 4.418861
82.619957, 4.418861
82.665565, 4.441721
82.715595, 4.441721
82.765780, 4.441721
82.815630, 4.441721
82.926990, 4.600843
82.965434, 4.600843
83.015996, 4.623582
83.066519, 4.623582
83.120553, 4.623582
83.168265, 4.623582
83.215524, 4.713496
83.265487, 4.713496
83.315514, 4.713496
83.371861, 4.804046
83.416204, 4.804046
83.465542, 4.804046
83.565670, 4.893052
83.616185, 4.893052
83.667233, 4.893052
83.716518, 4.981645
83.766133, 4.981645
83.817274, 4.981645
83.865731, 5.069325
83.916206, 5.069325
83.966342, 5.069325
84.067342, 5.157210
84.115624, 5.157210
84.166596, 5.157210
84.215766, 5.243919
84.265620, 5.243919
84.315563, 5.243919
84.367910, 5.416265
84.416230, 5.416265
84.468438, 5.416265
84.516159, 5.416265
84.565493, 5.416265
84.667970, 5.416459
84.715492, 5.416459
84.766029, 5.501553
84.815645, 5.501553
84.871951, 5.501553
84.968680, 5.650055
85.015553, 5.650055
85.067846, 5.650055
85.119998, 5.671304
85.168036, 5.671304
85.225936, 5.671304
85.317806, 5.754584
85.365461, 5.754584
85.418612, 5.754584
85.515550, 5.900624
85.567134, 5.900624
85.615791, 6.003648
85.666053, 6.003648
85.716140, 6.003648
85.765637, 6.003648
85.915593, 6.065315
85.966038, 6.065315
86.065366, 6.087097
86.115694, 6.087097
86.167454, 6.087097
86.366873, 6.228965
86.419314, 6.228965
86.465901, 6.228965
86.518313, 6.228965
86.565628, 6.330111
86.616324, 6.330111
86.670770, 6.330111
86.767940, 6.330842
86.824001, 6.330842
86.865534, 6.330842
86.915957, 6.330842
87.020105, 6.471761
87.070254, 6.471761
87.216392, 6.552296
87.265530, 6.552296
87.316444, 6.552296
87.365570, 6.571987
87.415632, 6.571987
87.465528, 6.571987
87.515690, 6.571987
87.565533, 6.571987
87.715536, 6.712146
87.765603, 6.712146
87.817734, 6.812291
87.865531, 6.812291
87.915985, 6.812291
87.966755, 6.810849
88.015949, 6.810849
88.065459, 6.810849
88.115484, 6.810849
88.165639, 6.888692
88.217346, 6.888692
88.275909, 6.888692
88.323518, 6.888692
88.365518, 6.888692
88.415554, 6.966354
88.466100, 6.966354
88.515910, 6.966354
88.567035, 6.966354
88.615591, 6.966354
88.671900, 6.966354
88.720444, 7.043836
88.765680, 7.043836
88.815590, 7.043836
88.866503, 7.043836
88.915778, 7.043836
88.968503, 7.043836
89.017385, 7.121139
89.065582, 7.121139
89.115875, 7.121139
89.168719, 7.121139
89.218097, 7.198929
89.265711, 7.198929
89.316220, 7.198929
89.367434, 7.198929
89.415802, 7.198929
89.519956, 7.275877
89.565467, 7.275877
89.715666, 7.413843
89.769838, 7.413843
89.816303, 7.431319
89.865526, 7.431319
89.916336, 7.431319
90.065657, 7.561282
90.115505, 7.561282
90.165939, 7.666259
90.215687, 7.666259
90.273031, 7.666259
90.316033, 7.666259
90.374301, 7.664698
90.416984, 7.664698
90.465616, 7.664698
90.615544, 7.803540
90.665901, 7.803540
90.815843, 7.881491
90.870200, 7.881491
90.918081, 7.970039
90.965448, 7.970039
91.015861, 7.977224
91.066234, 7.977224
91.127701, 7.977224
91.265446, 8.053677
91.320778, 8.212181
91.367307, 8.212181
91.419758, 8.212181
91.465544, 8.212181
91.518491, 8.212181
91.575693, 8.208127
91.615643, 8.208127
91.665583, 8.208127
91.719085, 8.208127
91.765486, 8.285092
91.817495, 8.285092
91.865497, 8.285092
91.920992, 8.285092
92.015501, 8.424701
92.067513, 8.424701
92.117045, 8.442523
92.165684, 8.442523
92.215570, 8.442523
92.266075, 8.442523
92.315736, 8.521602
92.365716, 8.521602
92.415940, 8.521602
92.471868, 8.601585
92.516484, 8.601585
92.571931, 8.601585
92.618765, 8.601585
92.668351, 8.601585
92.715531, 8.601585
92.765669, 8.682170
92.817041, 8.682170
92.866820, 8.682170
92.916182, 8.682170
92.969436, 8.764474
93.015612, 8.764474
93.067614, 8.764474
93.122221, 8.932019
93.165611, 8.932019
93.216356, 8.932019
93.267442, 8.932019
93.316488, 8.932019
93.515620, 8.994451
93.568246, 8.994451
93.616489, 8.994451
93.665498, 9.015270
93.727722, 9.015270
93.765477, 9.015270
93.815427, 9.015270
93.916083, 9.156589
93.973561, 9.156589
93.448575, 9.183825
93.499121, 9.183825
93.601357, 9.268279
93.654701, 9.268279
93.698779, 9.268279
93.748997, 9.353533
93.798939, 9.353533
93.848523, 9.353533
93.898704, 9.353533
93.954546, 9.353533
94.000130, 9.439056
94.051135, 9.439056
94.099168, 9.439056
94.152202, 9.439056
94.210184, 9.523977
94.250595, 9.523977
94.298567, 9.523977
94.351033, 9.523977
94.398562, 9.610013
94.448625, 9.610013
94.498953, 9.610013
94.599367, 9.761942
94.650840, 9.761942
94.799363, 9.782820
94.848791, 9.782820
94.899209, 9.868706
94.948488, 9.868706
94.998792, 9.868706
95.053602, 9.868706
95.098930, 10.032855
95.148654, 10.032855
95.201675, 10.032855
95.248538, 10.043379
95.299724, 10.043379
95.351222, 10.043379
95.398564, 10.043379
95.498746, 10.129920
95.562796, 10.129920
95.598667, 10.129920
95.651708, 10.218022
95.698541, 10.218022
95.750704, 10.218022
95.798644, 10.218022
95.848532, 10.218022
95.999625, 10.305853
96.049330, 10.305853
96.199398, 10.461281
96.249743, 10.461281
96.301598, 10.461281
96.448533, 10.482148
96.500085, 10.482148
96.548968, 10.482148
96.749088, 10.638224
96.800860, 10.638224
96.848626, 10.638224
96.899279, 10.659607
96.949584, 10.659607
97.002853, 10.659607
97.098558, 10.807365
97.151074, 10.807365
97.202670, 10.807365
97.248477, 10.926889
97.298507, 10.926889
97.348591, 10.926889
97.449270, 10.925992
97.498590, 10.925992
97.649083, 11.083560
97.699069, 11.083560
97.749948, 11.104251
97.798523, 11.104251
97.848585, 11.104251
97.910671, 11.193383
97.948771, 11.193383
97.998555, 11.193383
98.048530, 11.193383
98.101178, 11.193383
98.199775, 11.282661
98.248533, 11.282661
98.300040, 11.282661
98.398852, 11.439484
98.449391, 11.439484
98.499773, 11.439484
98.548658, 11.439484
98.599616, 11.460318
98.650886, 11.460318
98.699819, 11.460318
98.751972, 11.460318
98.798637, 11.460318
98.948997, 11.617631
99.002809, 11.617631
99.098775, 11.707153
99.152531, 11.707153
99.251610, 11.729410
99.301884, 11.729410
99.348632, 11.729410
99.449706, 11.887008
99.498615, 11.887008
99.548737, 11.908004
99.598551, 11.908004
99.648774, 11.908004
99.698842, 11.997035
99.748476, 11.997035
99.798602, 11.997035
99.848616, 11.997035
100.048563, 12.156212
100.101974, 12.156212
100.248496, 12.247016
100.298694, 12.247016
100.349023, 12.268130
100.403547, 12.268130
100.450841, 12.268130
100.498495, 12.268130
100.606836, 12.409147
100.667395, 12.409147
100.699026, 12.409147
100.748561, 12.536230
100.798808, 12.536230
100.849720, 12.536230
100.899562, 12.536230
100.998577, 12.531622
101.050592, 12.531622
101.099251, 12.531622
101.148513, 12.531622
101.200652, 12.620157
101.248784, 12.620157
101.299587, 12.620157
101.348749, 12.620157
101.398842, 12.708418
101.451299, 12.708418
101.500459, 12.708418
101.548709, 12.708418
101.601994, 12.797170
101.650344, 12.797170
101.700921, 12.797170
101.749066, 12.797170
101.798756, 12.886575
101.849786, 12.886575
101.898624, 12.886575
102.053275, 13.044363
102.099047, 13.044363
102.150470, 13.044363
102.248539, 13.063483
102.299782, 13.063483
102.349251, 13.152280
102.399822, 13.152280
102.450524, 13.152280
102.548537, 13.244533
102.598545, 13.244533
102.656504, 13.336534
102.698856, 13.336534
102.755023, 13.336534
102.798521, 13.336534
102.848876, 13.521237
102.900637, 13.521237
102.951309, 13.521237
102.998574, 13.521237
103.049379, 13.521237
103.098857, 13.521237
103.148565, 13.521237
103.200670, 13.613573
103.249157, 13.613573
103.298708, 13.613573
103.355237, 13.613573
103.399648, 13.705665
103.448595, 13.705665
103.499348, 13.705665
103.549862, 13.705665
103.599778, 13.796931
103.649084, 13.796931
103.698561, 13.796931
103.748566, 13.796931
103.799749, 13.981315
103.848595, 13.981315
103.899898, 13.981315
103.948459, 13.981315
104.050236, 13.981660
104.098583, 13.981660
104.198714, 14.073840
104.248571, 14.073840
104.300291, 14.073840
104.348551, 14.073840
104.400373, 14.073840
104.451175, 14.165788
104.500504, 14.165788
104.550917, 14.165788
104.598672, 14.165788
104.748557, 14.327130
104.798572, 14.327130
104.898810, 14.419376
104.948600, 14.419376
104.998633, 14.419376
105.152302, 14.502290
105.198583, 14.502290
105.354883, 14.600693
105.401114, 14.600693
105.499577, 14.682850
105.548495, 14.682850
105.598931, 14.682850
105.648521, 14.711190
105.698569, 14.711190
105.750645, 14.711190
105.850669, 14.799764
105.898846, 14.799764
105.950755, 14.799764
106.000749, 14.888112
106.048729, 14.888112
106.098730, 14.888112
106.149540, 14.888112
106.252164, 15.036949
106.300615, 15.036949
106.398706, 15.132533
106.456494, 15.132533
106.503339, 15.132533
106.548567, 15.132533
106.650631, 15.151854
106.698685, 15.151854
106.749037, 15.151854
106.900522, 15.307233
106.952683, 15.307233
106.998704, 15.325645
107.048552, 15.325645
107.098570, 15.325645
107.148703, 15.325645
107.200120, 15.413653
107.250121, 15.413653
107.298785, 15.413653
107.352579, 15.413653
107.399176, 15.413653
107.450895, 15.592839
107.498559, 15.592839
107.550109, 15.592839
107.598672, 15.592839
107.648731, 15.592839
107.748570, 15.659795
107.798600, 15.659795
107.850821, 15.659795
107.948552, 15.681809
108.002964, 15.681809
108.048849, 15.681809
108.099531, 15.641960
108.148956, 15.641960
108.198652, 15.641960
108.249091, 15.641960
108.301024, 15.641960
108.348495, 15.641960
108.450108, 15.470944
108.501262, 15.470944
108.550502, 15.447802
108.598976, 15.447802
108.651852, 15.447802
108.698883, 15.447802
108.849586, 15.275594
108.899884, 15.275594
108.950566, 15.275594
109.098717, 15.176689
109.152447, 15.176689
109.199079, 15.176689
109.300019, 15.151954
109.349386, 15.151954
109.403843, 15.151954
109.448577, 15.151954
109.549483, 14.978927
109.598735, 14.978927
109.653814, 14.954850
109.698631, 14.954850
109.752629, 14.954850
109.799533, 14.954850
109.853680, 14.855692
109.900844, 14.855692
109.948601, 14.855692
110.049156, 14.756550
110.102932, 14.756550
110.148845, 14.756550
110.259433, 14.583660
110.298662, 14.583660
110.448755, 14.558337
110.504987, 14.558337
110.648795, 14.459570
110.698584, 14.459570
110.748467, 14.360816
110.798557, 14.360816
110.849254, 14.360816
110.899238, 14.360816
110.952961, 14.360816
111.003514, 14.163983
111.048657, 14.163983
111.099036, 14.163983
111.152395, 14.065589
111.200024, 14.065589
111.248494, 14.065589
111.298829, 14.065589
111.348492, 14.066852
111.398637, 14.066852
111.448637, 14.066852
111.600565, 13.969417
111.657699, 13.969417
111.698694, 13.969417
111.748583, 13.871043
111.798586, 13.871043
111.848614, 13.871043
111.899711, 13.871043
111.950518, 13.772362
111.999325, 13.772362
112.048542, 13.772362
112.098695, 13.674639
112.149893, 13.674639
112.199131, 13.674639
112.249663, 13.674639
112.349131, 13.501980
112.399093, 13.501980
112.502911, 13.403012
112.548659, 13.403012
112.603226, 13.403012
112.649096, 13.379297
112.698659, 13.379297
112.750581, 13.379297
112.798713, 13.379297
112.898592, 13.205088
112.948464, 13.205088
113.052521, 13.105501
113.099251, 13.105501
113.149170, 13.105501
113.349530, 13.005599
113.399860, 13.005599
113.452673, 13.005599
113.548571, 12.905701
113.598684, 12.905701
113.699554, 12.881044
113.748683, 12.881044
113.802479, 12.881044
113.951026, 12.707490
114.010574, 12.707490
114.048614, 12.707490
114.106268, 12.683783
114.148935, 12.683783
114.202280, 12.683783
114.248701, 12.683783
114.298651, 12.585469
114.351062, 12.585469
114.404154, 12.585469
114.448565, 12.585469
114.599345, 12.412233
114.651281, 12.412233
114.798590, 12.388205
114.848732, 12.388205
114.998630, 12.214330
115.052452, 12.214330
115.100569, 12.214330
115.199001, 12.125814
115.248521, 12.125814
115.348768, 12.094515
115.398616, 12.094515
115.449822, 12.094515
115.598564, 11.922216
115.649112, 11.922216
115.698714, 11.922216
115.799890, 11.823568
115.848861, 11.823568
116.001312, 11.799541
116.049229, 11.799541
116.098669, 11.700893
116.150675, 11.700893
116.199004, 11.700893
116.248744, 11.603191
116.298555, 11.603191
116.349480, 11.603191
116.449542, 11.505489
116.498618, 11.505489
116.548638, 11.505489
116.648479, 11.408734
116.713479, 11.408734
116.749116, 11.408734
116.802991, 11.310707
116.848992, 11.310707
116.899760, 11.310707
116.999015, 11.138356
117.048830, 11.138356
117.100508, 11.114004
117.149741, 11.114004
117.198883, 11.114004
117.253748, 11.114004
117.398691, 10.940382
117.448852, 10.940382
117.601253, 10.916031
117.648519, 10.916031
117.698783, 10.817354
117.751434, 10.817354
117.798537, 10.817354
117.848492, 10.719299
117.898664, 10.719299
117.952508, 10.719299
117.999088, 10.719299
118.150644, 10.621568
118.203972, 10.621568
118.249808, 10.621568
118.301761, 10.621568
118.448878, 10.522568
118.502062, 10.522568
118.554676, 10.522568
118.598536, 10.424189
118.649601, 10.424189
118.702877, 10.424189
118.749448, 10.424189
118.803145, 10.424189
118.848709, 10.325190
118.898656, 10.325190
118.949111, 10.325190
118.999918, 10.325190
119.099469, 10.226813
119.148674, 10.226813
119.199162, 10.226813
119.248550, 10.226813
119.301572, 10.226813
119.498981, 10.053467
119.550592, 10.053467
119.600510, 10.028793
119.648584, 10.028793
119.698553, 10.028793
119.748672, 10.028793
119.800798, 10.028793
119.849602, 9.931366
119.904060, 9.931366
119.948925, 9.931366
119.998692, 9.931366
120.098545, 9.758974
120.148468, 9.758974
120.198693, 9.758974
120.256069, 9.758974
120.302836, 9.735248
120.350613, 9.735248
120.398645, 9.735248
120.450985, 9.735248
120.504396, 9.735248
120.550316, 9.536921
120.599182, 9.536921
120.648516, 9.536921
120.703806, 9.536921
120.750023, 9.536921
120.800126, 9.536921
120.848648, 9.537868
120.905030, 9.537868
120.948541, 9.537868
121.012020, 9.537868
121.054764, 9.440129
121.098831, 9.440129
121.148625, 9.440129
121.250634, 9.266167
121.298855, 9.266167
121.349151, 9.266167
121.451258, 9.242764
121.503875, 9.242764
121.601915, 9.068491
121.650649, 9.068491
121.699132, 9.068491
121.751913, 9.045089
121.805855, 9.045089
121.852567, 9.045089
121.898713, 9.045089
121.998764, 8.871777
122.056060, 8.871777
122.105783, 8.871777
122.151108, 8.845844
122.199241, 8.845844
122.250400, 8.845844
122.304138, 8.845844
122.348625, 8.845844
122.400833, 8.746861
122.449109, 8.746861
122.499256, 8.746861
122.598568, 8.571673
122.648572, 8.571673
122.698934, 8.546693
122.752851, 8.546693
122.799438, 8.546693
122.849019, 8.446773
122.898633, 8.446773
122.953018, 8.446773
123.099369, 8.272244
123.152798, 8.272244
123.198614, 8.272244
123.250980, 8.247582
123.302739, 8.247582
123.348695, 8.247582
123.405777, 8.247582
123.498585, 8.073072
123.550092, 8.073072
123.598817, 8.073072
123.699001, 7.968441
123.750824, 7.968441
123.798624, 7.968441
123.851270, 7.947896
123.898525, 7.947896
123.950181, 7.947896
123.998720, 7.947896
124.049282, 7.947896
124.150700, 7.773420
124.203514, 7.773420
124.248492, 7.773420
124.302967, 7.773420
124.498613, 7.674184
124.549906, 7.674184
124.600207, 7.674184
124.748478, 7.574004
124.799958, 7.574004
124.848540, 7.574004
124.948481, 7.474784
124.999537, 7.474784
125.050422, 7.474784
125.098913, 7.450134
125.149542, 7.450134
125.200213, 7.450134
125.248781, 7.450134
125.298566, 7.450134
125.349547, 7.349971
125.399288, 7.349971
125.448492, 7.349971
125.598795, 7.175271
125.086744, 7.150323
125.137300, 7.150323
125.188794, 7.150323
125.338954, 6.986399
125.388583, 6.986399
125.437018, 6.986399
125.537236, 6.878405
125.589662, 6.878405
125.637596, 6.878405
125.739090, 6.854720
125.787189, 6.854720
125.837855, 6.756526
125.887074, 6.756526
125.939807, 6.756526
125.986834, 6.756526
126.089154, 6.583853
126.137919, 6.583853
126.189586, 6.583853
126.241234, 6.460773
126.291157, 6.460773
126.340024, 6.460773
126.387833, 6.460773
126.437351, 6.461729
126.489908, 6.461729
126.536969, 6.461729
126.588490, 6.461729
126.739999, 6.289133
126.790895, 6.289133
126.943502, 6.190732
126.986739, 6.190732
127.037525, 6.190732
127.088548, 6.190732
127.241395, 6.092350
127.287435, 6.092350
127.436698, 5.994275
127.490374, 5.994275
127.536736, 5.994275
127.586932, 5.969377
127.636808, 5.969377
127.686898, 5.969377
127.736782, 5.969377
127.787070, 5.969377
127.846904, 5.869799
127.886682, 5.869799
127.936632, 5.869799
127.986758, 5.869799
128.036852, 5.869799
128.137873, 5.695880
128.187918, 5.695880
128.237038, 5.695880
128.286882, 5.671001
128.338025, 5.671001
128.391087, 5.671001
128.436616, 5.571779
128.495240, 5.571779
128.536781, 5.571779
128.638528, 5.473270
128.686761, 5.473270
128.738947, 5.274425
128.786950, 5.274425
128.837212, 5.274425
128.891383, 5.274425
128.936687, 5.274425
128.986704, 5.274425
129.039105, 5.274425
129.093142, 5.274425
129.136649, 5.176018
129.187997, 5.176018
129.246780, 5.176018
129.286714, 5.176018
129.336664, 5.176018
129.387159, 5.176018
129.438155, 5.176018
129.492779, 5.076421
129.536844, 5.076421
129.587235, 5.076421
129.636770, 5.076421
129.686980, 5.076421
129.839893, 4.978096
129.886780, 4.978096
129.936800, 4.978096
130.088338, 4.805153
130.136899, 4.805153
130.186729, 4.805153
130.237776, 4.805153
130.390929, 4.780357
130.436671, 4.780357
130.486836, 4.681922
130.537001, 4.681922
130.589308, 4.681922
130.639384, 4.583545
130.687065, 4.583545
130.738873, 4.583545
130.790718, 4.486447
130.836694, 4.486447
130.886802, 4.486447
130.936900, 4.486447
130.986786, 4.486447
131.087038, 4.315713
131.139543, 4.315713
131.186689, 4.315713
131.237494, 4.291965
131.287594, 4.291965
131.338183, 4.291965
131.388526, 4.291965
131.590808, 4.194840
131.636722, 4.194840
131.686845, 3.999877
131.736929, 3.999877
131.788113, 3.999877
131.886724, 3.955893
131.937041, 3.955893
131.992698, 3.955893
132.039053, 3.909537
132.087672, 3.909537
132.136627, 3.909537
132.187863, 3.909537
132.236848, 3.817117
132.290666, 3.817117
132.336707, 3.817117
132.387235, 3.817117
132.436783, 3.723821
132.488087, 3.723821
132.537587, 3.723821
132.587081, 3.723821
132.736670, 3.557969
132.787344, 3.557969
132.837321, 3.438524
132.888518, 3.438524
132.936813, 3.438524
133.036672, 3.442834
133.087705, 3.442834
133.138282, 3.442834
133.187024, 3.442834
133.287102, 3.274875
133.339422, 3.274875
133.438300, 3.254738
133.486725, 3.254738
133.586862, 3.160403
133.643757, 3.160403
133.688468, 3.160403
133.737124, 3.064415
133.787121, 3.064415
133.836902, 3.064415
133.886929, 3.064415
133.937624, 3.064415
134.036725, 2.893888
134.090615, 2.893888
134.136999, 2.893888
134.186794, 2.869776
134.236713, 2.869776
134.290898, 2.869776
134.337692, 2.869776
134.388192, 2.772446
134.437550, 2.772446
134.488714, 2.772446
134.586726, 2.601446
134.638600, 2.601446
134.690900, 2.479969
134.750840, 2.479969
134.786763, 2.479969
134.893576, 2.479969
134.936956, 2.479969
134.995190, 2.479969
135.038657, 2.381677
135.087970, 2.381677
135.137012, 2.381677
135.186651, 2.284809
135.240124, 2.284809
135.286689, 2.284809
135.388110, 2.114421
135.443040, 2.114421
135.536716, 2.016366
135.586839, 2.016366
135.636901, 1.895253
135.687529, 1.895253
135.737022, 1.895253
135.790488, 1.895195
135.836877, 1.895195
135.890600, 1.895195
135.987638, 1.724115
136.036693, 1.724115
136.089449, 1.724115
136.137169, 1.699923
136.187330, 1.699923
136.236845, 1.699923
136.287273, 1.603281
136.337462, 1.603281
136.386868, 1.603281
136.436740, 1.603281
136.488210, 1.506008
136.537157, 1.506008
136.586836, 1.506008
136.638886, 1.506008
136.686791, 1.506008
136.788140, 1.335485
136.838208, 1.335485
136.889821, 1.311673
136.944910, 1.311673
136.986643, 1.311673
137.037755, 1.215634
137.088399, 1.215634
137.138040, 1.215634
137.193990, 1.215634
137.336742, 1.046598
137.386945, 1.046598
137.487214, 1.023197
137.537232, 1.023197
137.587081, 0.927923
137.636849, 0.927923
137.688222, 0.927923
137.739808, 0.834490
137.789238, 0.834490
137.838956, 0.834490
137.886711, 0.741175
137.937252, 0.741175
137.988206, 0.741175
138.036630, 0.741175
138.186695, 0.581249
138.236760, 0.581249
138.336763, 0.560704
138.388792, 0.560704
138.436988, 0.560704
138.486807, 0.560704
138.536569, 0.473972
138.588001, 0.473972
138.983102, 0.286582
139.035805, 0.286582
139.133425, 0.269358
139.185207, 0.269358
139.234885, 0.269358
139.289239, 0.242788
139.333506, 0.242788
139.388756, 0.242788
139.436666, 0.242788
139.533376, 0.249658
139.583238, 0.249658
139.633595, 0.264766
139.683666, 0.264766
139.733950, 0.264766
139.786675, 0.264766
139.833420, 0.302108
139.886916, 0.302108
139.935010, 0.302108
139.985459, 0.302108
140.183184, 0.405887
140.233329, 0.405887
140.383288, 0.465172
140.433487, 0.465172
140.536058, 0.462456
140.583563, 0.462456
140.633408, 0.462456
140.683263, 0.462456
140.741528, 0.521369
140.783274, 0.521369
140.833408, 0.521369
140.933283, 0.650130
140.983222, 0.650130
141.084996, 0.717386
141.133714, 0.717386
141.186845, 0.717386
141.333656, 0.793738
141.384191, 0.793738
141.535589, 0.879120
141.583729, 0.879120
141.683306, 0.969417
141.734477, 0.969417
141.786111, 0.987373
141.833331, 0.987373
141.887422, 0.987373
141.933214, 0.987373
141.983857, 0.987373
142.033239, 1.077332
142.083281, 1.077332
142.133327, 1.077332
142.183343, 1.166870
142.234418, 1.166870
142.283328, 1.166870
142.333269, 1.166870
142.385031, 1.166870
142.486792, 1.330100
142.534792, 1.330100
142.584095, 1.349266
142.639586, 1.349266
142.688078, 1.349266
142.734135, 1.349266
142.786736, 1.443240
142.833798, 1.443240
142.883336, 1.443240
142.933406, 1.631383
142.990832, 1.631383
143.037006, 1.631383
143.084242, 1.631383
143.134022, 1.631383
143.183972, 1.630449
143.233271, 1.630449
143.283841, 1.630449
143.383408, 1.724856
143.433300, 1.724856
143.485176, 1.724856
143.583301, 1.818715
143.636389, 1.818715
143.686218, 1.912105
143.739083, 1.912105
143.783375, 1.912105
143.833318, 1.912105
143.888718, 2.100572
143.938783, 2.100572
143.983267, 2.100572
144.034030, 2.100572
144.185842, 2.173295
144.233833, 2.173295
144.284916, 2.173295
144.333260, 2.173295
144.433421, 2.195646
144.483305, 2.195646
144.533337, 2.195646
144.636340, 2.289307
144.685507, 2.289307
144.733484, 2.289307
144.783734, 2.289307
144.835826, 2.382651
144.892716, 2.382651
144.937195, 2.382651
144.983243, 2.382651
145.033332, 2.382651
145.087379, 2.475669
145.133286, 2.475669
145.183301, 2.475669
145.234154, 2.475669
145.287189, 2.475669
145.433346, 2.640426
145.484005, 2.640426
145.589745, 2.733360
145.633322, 2.733360
145.683802, 2.733360
145.734067, 2.754815
145.784826, 2.754815
145.840198, 2.754815
145.886034, 2.754815
145.933314, 2.754815
145.983428, 2.754815
146.133563, 2.917461
146.184194, 2.917461
146.238868, 2.917461
146.388049, 3.009663
146.434216, 3.009663
146.533976, 3.030862
146.583336, 3.030862
146.633255, 3.030862
146.684632, 3.030862
146.744680, 3.122088
146.783234, 3.122088
146.833616, 3.122088
146.890577, 3.122088
146.935649, 3.122088
146.984993, 3.212036
147.037044, 3.212036
147.083437, 3.212036
147.134618, 3.212036
147.183345, 3.212036
147.236604, 3.212036
147.288186, 3.301898
147.333302, 3.301898
147.386410, 3.301898
147.435730, 3.301898
147.487625, 3.301898
147.533864, 3.391496
147.584865, 3.391496
147.636157, 3.391496
147.684154, 3.391496
147.788341, 3.548373
147.833551, 3.548373
147.883424, 3.568689
147.933504, 3.568689
147.983277, 3.568689
148.033787, 3.657343
148.085411, 3.657343
148.135029, 3.657343
148.284272, 3.812189
148.341942, 3.812189
148.386471, 3.812189
148.483453, 3.899257
148.533826, 3.899257
148.585187, 3.899257
148.635778, 3.919716
148.683392, 3.919716
148.733275, 3.919716
148.783529, 4.006134
148.833405, 4.006134
148.884517, 4.006134
148.937355, 4.006134
148.986851, 4.094012
149.033328, 4.094012
149.083422, 4.094012
149.133226, 4.094012
149.183479, 4.094012
149.283405, 4.180881
149.335135, 4.180881
149.434135, 4.332035
149.484325, 4.332035
149.533234, 4.332035
149.583247, 4.354235
149.635097, 4.354235
149.683735, 4.354235
149.835870, 4.503191
149.883313, 4.503191
149.938056, 4.524787
149.983280, 4.524787
150.035957, 4.524787
150.084368, 4.524787
150.135345, 4.608250
150.184639, 4.608250
150.233553, 4.608250
150.285998, 4.608250
150.333296, 4.691001
150.383456, 4.691001
150.433702, 4.691001
150.483798, 4.691001
150.534582, 4.772340
150.583226, 4.772340
150.633401, 4.772340
150.684595, 4.772340
150.733415, 4.772340
150.883501, 4.854269
150.938926, 4.854269
151.033438, 4.995788
151.084442, 4.995788
151.133370, 4.995788
151.186945, 4.995788
151.283441, 5.076478
151.334817, 5.076478
151.433517, 5.155978
151.485876, 5.155978
151.585196, 5.234743
151.633577, 5.234743
151.785692, 5.253189
151.842353, 5.253189
151.934193, 5.391541
151.983318, 5.391541
152.033375, 5.391541
152.087019, 5.391541
152.133263, 5.410768
152.183611, 5.410768
152.238849, 5.410768
152.285661, 5.489033
152.333331, 5.489033
152.384550, 5.489033
152.434008, 5.489033
152.489934, 5.566696
152.535333, 5.566696
152.586165, 5.566696
152.633653, 5.566696
152.685591, 5.566696
152.842771, 5.644148
152.883415, 5.644148
152.933446, 5.644148
152.983787, 5.644148
153.138102, 5.778579
153.187874, 5.778579
153.284401, 5.797387
153.336191, 5.797387
153.383291, 5.797387
153.433412, 5.797387
153.487899, 5.872180
153.533465, 5.872180
153.583563, 5.872180
153.633251, 5.872180
153.684391, 5.946473
153.734749, 5.946473
153.784455, 5.946473
153.834890, 6.021139
153.883261, 6.021139
153.933325, 6.021139
153.984807, 6.021139
154.084378, 6.149539
154.133686, 6.149539
